order_id,order_ts,accepted_ts,ready_ts,handover_ts,shift,channel,item_count,cancelled,issue_code
ORD-01674,2026-09-12T08:37:07,2026-09-12T08:38:12.801772,2026-09-12T08:46:38.008632,2026-09-12T08:48:23.556454,breakfast,app,4,false,
ORD-01675,2026-09-12T08:54:20,2026-09-12T08:55:27.969866,2026-09-12T09:02:03.702678,2026-09-12T09:03:55.102592,breakfast,app,4,false,
ORD-01676,2026-09-12T09:47:50,2026-09-12T09:48:49.403580,2026-09-12T09:55:27.376994,2026-09-12T09:58:34.844704,breakfast,counter,3,false,
ORD-01677,2026-09-12T09:59:42,2026-09-12T10:01:09.551407,2026-09-12T10:12:50.034428,2026-09-12T10:14:17.066756,breakfast,app,1,false,
ORD-01678,2026-09-12T09:07:02,2026-09-12T09:07:43.276166,2026-09-12T09:18:59.724994,2026-09-12T09:21:16.785801,breakfast,counter,3,false,
ORD-01679,2026-09-12T09:59:15,2026-09-12T09:59:59.114246,2026-09-12T10:06:46.426321,2026-09-12T10:08:52.235480,breakfast,counter,3,false,
ORD-01680,2026-09-12T09:01:01,2026-09-12T09:01:37.623818,2026-09-12T09:10:20.649635,2026-09-12T09:12:12.841989,breakfast,counter,1,false,
ORD-01681,2026-09-12T09:12:07,2026-09-12T09:13:38.877241,2026-09-12T09:22:37.148202,2026-09-12T09:24:43.009526,breakfast,app,1,false,
ORD-01682,2026-09-12T09:00:57,2026-09-12T09:01:57.537069,2026-09-12T09:11:47.782667,2026-09-12T09:14:17.116728,breakfast,counter,3,false,
ORD-01683,2026-09-12T09:07:35,2026-09-12T09:09:25.757655,2026-09-12T09:21:11.275412,2026-09-12T09:22:19.547855,breakfast,counter,3,false,
ORD-01684,2026-09-12T09:11:22,2026-09-12T09:12:24.303027,2026-09-12T09:20:45.541101,2026-09-12T09:21:54.492057,breakfast,app,3,false,
ORD-01685,2026-09-12T09:58:59,2026-09-12T10:00:02.160643,2026-09-12T10:05:57.552370,2026-09-12T10:07:38.276378,breakfast,counter,4,false,
ORD-01686,2026-09-12T08:44:47,2026-09-12T08:46:05.429217,2026-09-12T08:56:43.732523,2026-09-12T08:57:59.372123,breakfast,counter,3,false,
ORD-01687,2026-09-12T08:30:32,2026-09-12T08:32:45.072547,2026-09-12T08:45:22.983579,2026-09-12T08:46:13.449106,breakfast,counter,2,false,
ORD-01688,2026-09-12T09:22:19,2026-09-12T09:23:33.093371,2026-09-12T09:29:52.401109,2026-09-12T09:33:05.055215,breakfast,app,1,false,
ORD-01689,2026-09-12T08:27:43,2026-09-12T08:28:20.184711,2026-09-12T08:32:46.780267,2026-09-12T08:33:47.364519,breakfast,counter,1,false,
ORD-01690,2026-09-12T09:36:40,2026-09-12T09:37:00.310065,2026-09-12T09:46:07.897098,2026-09-12T09:47:27.695220,breakfast,counter,1,false,
ORD-01691,2026-09-12T08:27:14,2026-09-12T08:28:46.588135,2026-09-12T08:34:35.828863,2026-09-12T08:35:43.904966,breakfast,counter,4,false,
ORD-01692,2026-09-12T08:25:29,2026-09-12T08:26:29.906304,2026-09-12T08:34:33.977623,2026-09-12T08:35:11.149484,breakfast,app,2,false,
ORD-01693,2026-09-12T09:54:06,2026-09-12T09:54:18,2026-09-12T10:04:23.000799,2026-09-12T10:06:05.722987,breakfast,counter,3,false,
ORD-01694,2026-09-12T09:17:54,2026-09-12T09:18:59.457023,2026-09-12T09:25:53.083507,2026-09-12T09:26:11.083507,breakfast,app,2,false,
ORD-01695,2026-09-12T09:57:46,2026-09-12T09:58:27.373427,2026-09-12T10:03:22.836693,2026-09-12T10:03:43.036885,breakfast,app,1,false,
ORD-01696,2026-09-12T08:52:53,2026-09-12T08:54:07.908321,2026-09-12T08:59:37.731320,2026-09-12T09:01:37.872903,breakfast,counter,1,false,
ORD-01697,2026-09-12T09:36:20,2026-09-12T09:37:08.384848,2026-09-12T09:42:47.033462,2026-09-12T09:45:01.177498,breakfast,counter,3,false,
ORD-01698,2026-09-12T09:21:09,2026-09-12T09:22:49.977505,2026-09-12T09:33:25.946387,,breakfast,app,4,true,
ORD-01699,2026-09-12T09:11:35,2026-09-12T09:12:37.947243,2026-09-12T09:20:31.786305,2026-09-12T09:22:59.987075,breakfast,app,3,false,
ORD-01700,2026-09-12T08:09:18,2026-09-12T08:09:56.989337,2026-09-12T08:14:52.318822,2026-09-12T08:15:10.318822,breakfast,counter,4,false,
ORD-01701,2026-09-12T08:55:31,2026-09-12T08:56:33.668563,2026-09-12T09:07:26.840841,2026-09-12T09:08:35.911415,breakfast,app,3,false,
ORD-01702,2026-09-12T08:36:10,2026-09-12T08:38:12.357109,2026-09-12T08:46:46.797272,,breakfast,app,4,true,
ORD-01703,2026-09-12T08:33:24,2026-09-12T08:34:59.915015,2026-09-12T08:45:38.058966,2026-09-12T08:48:06.537242,breakfast,counter,1,false,
ORD-01704,2026-09-12T09:28:07,2026-09-12T09:29:25.810500,2026-09-12T09:41:47.403217,2026-09-12T09:44:42.965015,breakfast,app,1,false,
ORD-01705,2026-09-12T09:13:12,2026-09-12T09:14:15.152477,2026-09-12T09:25:02.162867,2026-09-12T09:27:01.124595,breakfast,counter,4,false,
ORD-01706,2026-09-12T08:34:28,2026-09-12T08:35:50.261259,2026-09-12T08:50:26.203782,2026-09-12T08:52:30.725628,breakfast,counter,3,false,kitchen_rework
ORD-01707,2026-09-12T09:20:19,2026-09-12T09:21:57.227399,2026-09-12T09:34:13.554180,2026-09-12T09:36:40.568548,breakfast,app,4,false,
ORD-01708,2026-09-12T08:17:34,2026-09-12T08:17:56.601849,2026-09-12T08:28:42.182724,2026-09-12T08:29:12.578239,breakfast,counter,2,false,
ORD-01709,2026-09-12T08:45:40,2026-09-12T08:46:50.554961,2026-09-12T08:57:53.233991,2026-09-12T08:59:38.664006,breakfast,counter,1,false,
ORD-01710,2026-09-12T09:44:55,2026-09-12T09:45:46.717119,2026-09-12T09:55:00.465731,2026-09-12T09:56:06.296316,breakfast,counter,3,false,
ORD-01711,2026-09-12T13:33:27,2026-09-12T13:34:34.822399,2026-09-12T13:41:50.302433,2026-09-12T13:42:40.957808,lunch,counter,1,false,
ORD-01712,2026-09-12T12:11:21,2026-09-12T12:12:13.110677,2026-09-12T12:14:13.110677,2026-09-12T12:16:17.037589,lunch,app,4,false,
ORD-01713,2026-09-12T13:25:53,2026-09-12T13:27:43.869260,2026-09-12T13:38:49.711843,2026-09-12T13:39:41.402921,lunch,counter,2,false,
ORD-01714,2026-09-12T12:20:03,2026-09-12T12:21:08.840277,2026-09-12T12:29:53.108681,2026-09-12T12:30:11.108681,lunch,app,1,false,
ORD-01715,2026-09-12T13:54:12,2026-09-12T13:55:37.583757,2026-09-12T14:07:01.042554,2026-09-12T14:07:19.042554,lunch,counter,1,false,
ORD-01716,2026-09-12T12:41:28,2026-09-12T12:42:42.459917,2026-09-12T12:49:23.999677,2026-09-12T12:51:21.613738,lunch,app,4,false,
ORD-01717,2026-09-12T13:45:01,2026-09-12T13:45:57.877017,2026-09-12T13:55:43.066610,2026-09-12T13:56:19.720723,lunch,app,1,false,
ORD-01718,2026-09-12T12:18:03,2026-09-12T12:18:31.400228,2026-09-12T12:28:02.877827,2026-09-12T12:28:30.290060,lunch,app,2,false,
ORD-01719,2026-09-12T12:11:18,2026-09-12T12:12:36.290132,2026-09-12T12:16:27.834031,,lunch,counter,1,true,
ORD-01720,2026-09-12T12:40:51,2026-09-12T12:41:41.606822,2026-09-12T12:49:47.033329,2026-09-12T12:51:26.323477,lunch,counter,3,false,
ORD-01721,2026-09-12T14:10:25,2026-09-12T14:11:18.700928,2026-09-12T14:23:50.997415,2026-09-12T14:25:26.282748,lunch,app,3,false,kitchen_rework
ORD-01722,2026-09-12T12:41:48,2026-09-12T12:42:57.098108,2026-09-12T12:52:22.035903,2026-09-12T12:55:02.189858,lunch,app,4,false,
ORD-01723,2026-09-12T12:45:03,2026-09-12T12:46:19.512567,2026-09-12T12:57:38.458157,2026-09-12T12:59:33.674013,lunch,counter,2,false,
ORD-01724,2026-09-12T12:03:20,2026-09-12T12:04:24.717229,2026-09-12T12:10:05.025256,2026-09-12T12:11:35.602172,lunch,counter,4,false,
ORD-01725,2026-09-12T12:26:12,2026-09-12T12:27:28.161561,2026-09-12T12:32:54.182677,2026-09-12T12:35:38.204955,lunch,counter,1,false,
ORD-01726,2026-09-12T13:15:55,2026-09-12T13:16:42.875578,2026-09-12T13:25:25.007831,2026-09-12T13:27:51.458771,lunch,counter,4,false,
ORD-01727,2026-09-12T12:09:49,2026-09-12T12:10:30.752881,2026-09-12T12:16:33.845340,2026-09-12T12:16:51.845340,lunch,counter,4,false,
ORD-01728,2026-09-12T14:14:48,2026-09-12T14:15:50.095891,2026-09-12T14:22:08.507299,2026-09-12T14:24:41.321400,lunch,counter,3,false,
ORD-01729,2026-09-12T13:29:22,2026-09-12T13:30:46.950380,2026-09-12T13:42:32.946771,2026-09-12T13:44:24.607835,lunch,counter,3,false,
ORD-01730,2026-09-12T13:08:28,2026-09-12T13:09:28.595047,2026-09-12T13:15:20.483341,2026-09-12T13:17:14.464046,lunch,counter,1,false,
ORD-01731,2026-09-12T14:11:00,2026-09-12T14:11:12,2026-09-12T14:19:42.703525,2026-09-12T14:20:34.731540,lunch,counter,1,false,
ORD-01732,2026-09-12T13:39:42,2026-09-12T13:39:54,2026-09-12T13:45:21.469403,2026-09-12T13:46:49.402762,lunch,counter,1,false,
ORD-01733,2026-09-12T14:15:53,2026-09-12T14:17:01.143599,2026-09-12T14:22:24.839621,2026-09-12T14:23:24.467390,lunch,app,1,false,
ORD-01734,2026-09-12T13:25:19,2026-09-12T13:27:12.397073,2026-09-12T13:38:42.103918,2026-09-12T13:40:33.624423,lunch,app,1,false,
ORD-01735,2026-09-12T12:46:42,2026-09-12T12:48:48.060759,2026-09-12T12:55:12.814748,2026-09-12T12:57:59.712526,lunch,app,2,false,
ORD-01736,2026-09-12T13:35:34,2026-09-12T13:37:21.634063,2026-09-12T13:42:24.632247,2026-09-12T13:42:59.441730,lunch,counter,4,false,
ORD-01737,2026-09-12T14:10:17,2026-09-12T14:10:56.181143,2026-09-12T14:18:33.369697,2026-09-12T14:20:04.083378,lunch,app,4,false,
ORD-01738,2026-09-12T14:27:14,2026-09-12T14:27:38.386487,2026-09-12T14:34:06.146732,2026-09-12T14:34:24.146732,lunch,counter,4,false,
ORD-01739,2026-09-12T13:14:58,2026-09-12T13:16:14.475399,2026-09-12T13:27:38.589372,2026-09-12T13:29:17.363340,lunch,app,1,false,
ORD-01740,2026-09-12T14:17:59,2026-09-12T14:18:50.401498,2026-09-12T14:34:15.036809,2026-09-12T14:35:44.249440,lunch,counter,4,false,
ORD-01741,2026-09-12T13:57:26,2026-09-12T13:58:39.953744,2026-09-12T14:04:30.699421,2026-09-12T14:06:58.728124,lunch,counter,2,false,
ORD-01742,2026-09-12T14:15:35,2026-09-12T14:16:18.112197,2026-09-12T14:22:33.841740,2026-09-12T14:24:54.348634,lunch,app,4,false,payment
ORD-01743,2026-09-12T14:18:28,2026-09-12T14:19:45.787435,2026-09-12T14:25:42.318476,2026-09-12T14:26:00.318476,lunch,app,3,false,payment
ORD-01744,2026-09-12T12:07:52,2026-09-12T12:08:04,2026-09-12T12:14:51.078570,2026-09-12T12:15:28.511527,lunch,counter,1,false,
ORD-01745,2026-09-12T13:21:20,2026-09-12T13:22:07.640728,2026-09-12T13:30:44.526219,2026-09-12T13:32:21.137555,lunch,app,3,false,
ORD-01746,2026-09-12T13:09:24,2026-09-12T13:10:43.180631,2026-09-12T13:17:09.076575,2026-09-12T13:19:32.490751,lunch,app,3,false,
ORD-01747,2026-09-12T13:15:46,2026-09-12T13:16:17.821356,2026-09-12T13:23:55.644604,2026-09-12T13:27:05.539560,lunch,app,1,false,
ORD-01748,2026-09-12T14:13:46,2026-09-12T14:13:58,2026-09-12T14:20:29.114195,2026-09-12T14:22:05.506988,lunch,counter,4,false,
ORD-01749,2026-09-12T12:36:41,2026-09-12T12:37:56.671093,2026-09-12T12:46:23.494739,2026-09-12T12:47:53.277165,lunch,app,1,false,
ORD-01750,2026-09-12T13:49:12,2026-09-12T13:50:43.989817,2026-09-12T14:01:10.174642,2026-09-12T14:03:35.009896,lunch,app,2,false,
ORD-01751,2026-09-12T13:04:20,2026-09-12T13:05:39.523383,2026-09-12T13:14:43.036790,2026-09-12T13:16:34.828103,lunch,counter,3,false,
ORD-01752,2026-09-12T14:05:07,2026-09-12T14:05:54.899474,2026-09-12T14:16:01.967700,2026-09-12T14:17:07.357127,lunch,app,2,false,
ORD-01753,2026-09-12T13:53:20,2026-09-12T13:55:03.542801,2026-09-12T14:04:36.623716,2026-09-12T14:05:22.827265,lunch,app,1,false,
ORD-01754,2026-09-12T13:15:20,2026-09-12T13:16:39.484765,2026-09-12T13:29:10.893443,2026-09-12T13:30:39.079533,lunch,app,4,false,
ORD-01755,2026-09-12T12:37:23,2026-09-12T12:38:39.647276,2026-09-12T12:44:56.623463,2026-09-12T12:47:59.225555,lunch,counter,1,false,
ORD-01756,2026-09-12T12:33:05,2026-09-12T12:34:22.776171,2026-09-12T12:41:05.106756,2026-09-12T12:42:29.388422,lunch,counter,1,false,
ORD-01757,2026-09-12T12:20:59,2026-09-12T12:22:08.840676,2026-09-12T12:30:55.613583,2026-09-12T12:31:13.613583,lunch,app,2,false,
ORD-01758,2026-09-12T13:02:56,2026-09-12T13:04:40.427767,2026-09-12T13:18:13.928339,2026-09-12T13:20:30.346783,lunch,app,3,false,
ORD-01759,2026-09-12T12:25:21,2026-09-12T12:26:07.553299,2026-09-12T12:36:38.878797,2026-09-12T12:38:48.788445,lunch,app,1,false,
ORD-01760,2026-09-12T12:32:40,2026-09-12T12:33:54.485519,2026-09-12T12:40:53.238680,2026-09-12T12:43:43.821243,lunch,app,2,false,
ORD-01761,2026-09-12T13:54:59,2026-09-12T13:55:11,2026-09-12T14:00:50.732169,2026-09-12T14:02:56.298435,lunch,counter,2,false,
ORD-01762,2026-09-12T13:30:17,2026-09-12T13:31:10.163532,2026-09-12T13:38:43.765756,2026-09-12T13:40:38.640460,lunch,counter,3,false,
ORD-01763,2026-09-12T12:40:08,2026-09-12T12:40:51.733872,2026-09-12T12:54:09.334903,2026-09-12T12:55:36.630332,lunch,counter,1,false,
ORD-01764,2026-09-12T12:53:02,2026-09-12T12:54:03.596341,2026-09-12T13:03:07.504222,2026-09-12T13:05:58.294294,lunch,counter,4,false,
ORD-01765,2026-09-12T12:11:43,2026-09-12T12:12:19.587077,2026-09-12T12:22:42.000769,2026-09-12T12:24:06.161685,lunch,app,2,false,
ORD-01766,2026-09-12T13:44:57,2026-09-12T13:45:55.234838,2026-09-12T13:56:27.367210,2026-09-12T13:58:00.259503,lunch,app,3,false,
ORD-01767,2026-09-12T14:17:18,2026-09-12T14:18:04.442104,2026-09-12T14:20:10.539483,2026-09-12T14:21:46.081905,lunch,counter,2,false,
ORD-01768,2026-09-12T13:49:15,2026-09-12T13:49:54.758524,2026-09-12T13:57:37.010396,,lunch,app,3,true,
ORD-01769,2026-09-12T12:37:04,2026-09-12T12:37:51.359107,2026-09-12T12:43:13.528801,2026-09-12T12:44:32.138406,lunch,app,1,false,
ORD-01770,2026-09-12T13:01:31,2026-09-12T13:02:07.537588,2026-09-12T13:16:48.409389,2026-09-12T13:18:29.069559,lunch,app,4,false,
ORD-01771,2026-09-12T13:22:50,2026-09-12T13:24:14.445632,2026-09-12T13:29:30.393424,2026-09-12T13:31:31.359735,lunch,counter,4,false,
ORD-01772,2026-09-12T13:14:30,2026-09-12T13:16:32.405611,2026-09-12T13:31:58.408848,2026-09-12T13:33:44.039176,lunch,counter,4,false,
ORD-01773,2026-09-12T12:18:22,2026-09-12T12:18:54.559048,2026-09-12T12:23:23.923916,2026-09-12T12:25:46.353794,lunch,app,2,false,
ORD-01774,2026-09-12T13:26:20,2026-09-12T13:27:40.852768,2026-09-12T13:39:28.099732,2026-09-12T13:41:51.503236,lunch,counter,2,false,
ORD-01775,2026-09-12T12:29:28,2026-09-12T12:30:05.678244,2026-09-12T12:35:53.090544,2026-09-12T12:37:37.525484,lunch,counter,1,false,
ORD-01776,2026-09-12T14:21:32,2026-09-12T14:21:54.906087,2026-09-12T14:30:16.729758,2026-09-12T14:31:20.215651,lunch,app,1,false,
ORD-01777,2026-09-12T12:57:06,2026-09-12T12:58:39.587622,2026-09-12T13:07:39.965236,2026-09-12T13:10:05.186510,lunch,counter,3,false,
ORD-01778,2026-09-12T14:06:55,2026-09-12T14:08:22.224660,2026-09-12T14:13:18.663408,2026-09-12T14:13:45.487738,lunch,app,3,false,
ORD-01779,2026-09-12T12:22:10,2026-09-12T12:23:08.647068,2026-09-12T12:28:07.011604,2026-09-12T12:30:16.130727,lunch,app,3,false,
ORD-01780,2026-09-12T12:48:53,2026-09-12T12:50:22.203942,2026-09-12T12:58:34.759598,2026-09-12T13:00:51.902385,lunch,counter,2,false,
ORD-01781,2026-09-12T12:58:33,2026-09-12T13:00:15.973186,2026-09-12T13:07:55.201151,2026-09-12T13:09:49.344284,lunch,counter,1,false,
ORD-01782,2026-09-12T12:43:35,2026-09-12T12:45:25.685556,2026-09-12T12:51:54.578340,2026-09-12T12:53:55.106851,lunch,app,1,false,
ORD-01783,2026-09-12T13:17:34,2026-09-12T13:18:30.526535,2026-09-12T13:25:42.301228,2026-09-12T13:28:12.301862,lunch,counter,1,false,
ORD-01784,2026-09-12T12:51:00,2026-09-12T12:52:12.800371,2026-09-12T13:02:51.691915,2026-09-12T13:05:11.684916,lunch,app,4,false,
ORD-01785,2026-09-12T12:45:48,2026-09-12T12:47:15.377670,2026-09-12T12:58:47.300036,2026-09-12T13:02:14.489783,lunch,app,4,false,
ORD-01786,2026-09-12T12:22:00,2026-09-12T12:22:30.285200,2026-09-12T12:30:52.134179,2026-09-12T12:33:13.619922,lunch,counter,3,false,
ORD-01787,2026-09-12T12:25:45,2026-09-12T12:26:38.963481,2026-09-12T12:37:30.087175,2026-09-12T12:38:41.069367,lunch,app,4,false,
ORD-01788,2026-09-12T14:04:53,2026-09-12T14:05:51.769089,2026-09-12T14:14:08.842836,2026-09-12T14:15:19.727393,lunch,app,4,false,
ORD-01789,2026-09-12T12:29:04,2026-09-12T12:29:21.651344,2026-09-12T12:31:51.023166,2026-09-12T12:33:47.366754,lunch,counter,1,false,
ORD-01790,2026-09-12T12:28:03,2026-09-12T12:28:50.724478,2026-09-12T12:34:53.830607,2026-09-12T12:36:17.027544,lunch,app,3,false,
ORD-01791,2026-09-12T14:07:28,2026-09-12T14:07:53.849447,2026-09-12T14:09:53.849447,2026-09-12T14:10:57.645579,lunch,counter,3,false,
ORD-01792,2026-09-12T12:38:13,2026-09-12T12:39:56.380746,2026-09-12T12:47:23.376639,2026-09-12T12:49:25.164462,lunch,app,1,false,
ORD-01793,2026-09-12T13:43:48,2026-09-12T13:45:11.050568,2026-09-12T13:55:48.493252,2026-09-12T13:57:45.688463,lunch,counter,2,false,
ORD-01794,2026-09-12T13:38:40,2026-09-12T13:39:50.927712,2026-09-12T13:48:29.099836,2026-09-12T13:51:05.671544,lunch,counter,3,false,
ORD-01795,2026-09-12T12:49:35,2026-09-12T12:50:28.952032,2026-09-12T12:57:31.495295,2026-09-12T12:59:33.379211,lunch,app,1,false,
ORD-01796,2026-09-12T13:45:45,2026-09-12T13:46:33.357086,2026-09-12T13:53:54.071005,2026-09-12T13:55:28.124819,lunch,app,1,false,
ORD-01797,2026-09-12T12:57:13,2026-09-12T12:58:35.238285,2026-09-12T13:02:24.963813,2026-09-12T13:04:20.061360,lunch,counter,2,false,
ORD-01798,2026-09-12T14:06:24,2026-09-12T14:07:13.014267,2026-09-12T14:14:17.212354,2026-09-12T14:15:37.561507,lunch,counter,3,false,
ORD-01799,2026-09-12T13:40:08,2026-09-12T13:41:14.103031,2026-09-12T13:51:20.402225,2026-09-12T13:52:53.903239,lunch,app,1,false,
ORD-01800,2026-09-12T13:12:46,2026-09-12T13:13:51.397716,2026-09-12T13:24:00.999363,2026-09-12T13:25:10.542810,lunch,counter,1,false,
ORD-01801,2026-09-12T13:28:05,2026-09-12T13:29:53.236901,2026-09-12T13:43:47.713197,,lunch,counter,3,true,
ORD-01802,2026-09-12T12:49:57,2026-09-12T12:50:54.799151,2026-09-12T13:01:57.102987,2026-09-12T13:04:23.302172,lunch,app,3,false,
ORD-01803,2026-09-12T12:04:37,2026-09-12T12:05:38.430609,2026-09-12T12:15:15.813191,2026-09-12T12:16:28.161927,lunch,counter,1,false,
ORD-01804,2026-09-12T12:23:24,2026-09-12T12:24:11.083893,2026-09-12T12:30:09.733337,2026-09-12T12:31:21.979376,lunch,app,1,false,
ORD-01805,2026-09-12T13:48:02,2026-09-12T13:48:14,2026-09-12T13:50:14,2026-09-12T13:50:32,lunch,counter,2,false,
ORD-01806,2026-09-12T13:50:50,2026-09-12T13:51:33.558420,2026-09-12T14:01:25.463296,2026-09-12T14:02:13.857139,lunch,counter,1,false,
ORD-01807,2026-09-12T13:52:40,2026-09-12T13:53:27.590531,2026-09-12T13:57:24.086320,2026-09-12T13:59:11.447828,lunch,counter,4,false,
ORD-01808,2026-09-12T13:58:02,2026-09-12T13:58:15.351392,2026-09-12T14:10:17.375561,2026-09-12T14:10:45.069589,lunch,counter,4,false,kitchen_rework
ORD-01809,2026-09-12T12:31:55,2026-09-12T12:33:37.507806,2026-09-12T12:53:38.656480,2026-09-12T12:56:14.339279,lunch,app,4,false,kitchen_rework
ORD-01810,2026-09-12T12:03:12,2026-09-12T12:04:04.382151,2026-09-12T12:16:20.497699,2026-09-12T12:17:59.204775,lunch,counter,3,false,
ORD-01811,2026-09-12T13:52:14,2026-09-12T13:52:30.442055,2026-09-12T13:55:38.812711,2026-09-12T13:56:15.897725,lunch,counter,3,false,
ORD-01812,2026-09-12T13:28:04,2026-09-12T13:28:44.175001,2026-09-12T13:39:48.726790,2026-09-12T13:42:06.826960,lunch,counter,2,false,
ORD-01813,2026-09-12T13:58:17,2026-09-12T13:58:35.734807,2026-09-12T14:05:09.347357,2026-09-12T14:06:14.058138,lunch,app,2,false,
ORD-01814,2026-09-12T12:23:46,2026-09-12T12:24:31.161225,2026-09-12T12:28:07.145599,2026-09-12T12:28:42.858910,lunch,counter,2,false,
ORD-01815,2026-09-12T13:46:51,2026-09-12T13:47:14.112042,2026-09-12T13:55:25.296602,,lunch,app,4,true,payment
ORD-01816,2026-09-12T12:13:44,2026-09-12T12:14:34.805367,2026-09-12T12:23:18.564290,2026-09-12T12:24:12.410811,lunch,counter,4,false,
ORD-01817,2026-09-12T12:36:11,2026-09-12T12:37:16.572908,2026-09-12T12:48:48.888562,2026-09-12T12:51:29.699929,lunch,counter,3,false,
ORD-01818,2026-09-12T12:15:01,2026-09-12T12:16:00.468458,2026-09-12T12:20:36.040509,2026-09-12T12:22:06.119017,lunch,counter,4,false,
ORD-01819,2026-09-12T14:19:33,2026-09-12T14:20:51.070836,2026-09-12T14:23:58.792368,2026-09-12T14:25:12.420819,lunch,counter,1,false,stockout
ORD-01820,2026-09-12T14:05:10,2026-09-12T14:05:25.552942,2026-09-12T14:12:30.808623,2026-09-12T14:13:13.784449,lunch,counter,3,false,
ORD-01821,2026-09-12T12:27:51,2026-09-12T12:28:41.035245,2026-09-12T12:35:45.290836,2026-09-12T12:36:47.935798,lunch,app,4,false,
ORD-01822,2026-09-12T14:26:25,2026-09-12T14:27:44.772757,2026-09-12T14:38:36.394142,2026-09-12T14:40:14.456060,lunch,app,2,false,
ORD-01823,2026-09-12T12:23:28,2026-09-12T12:24:21.709171,2026-09-12T12:33:10.685998,2026-09-12T12:34:26.007493,lunch,counter,3,false,
ORD-01824,2026-09-12T12:48:53,2026-09-12T12:50:06.331395,2026-09-12T13:00:56.569229,2026-09-12T13:01:15.529211,lunch,counter,4,false,
ORD-01825,2026-09-12T14:16:03,2026-09-12T14:16:54.986668,2026-09-12T14:23:47.579035,2026-09-12T14:25:56.173783,lunch,counter,2,false,
ORD-01826,2026-09-12T13:23:31,2026-09-12T13:25:01.061500,2026-09-12T13:38:37.883322,2026-09-12T13:40:54.364934,lunch,app,3,false,
ORD-01827,2026-09-12T13:48:14,2026-09-12T13:48:51.434238,2026-09-12T13:55:49.944834,2026-09-12T13:57:40.976773,lunch,counter,4,false,
ORD-01828,2026-09-12T13:30:15,2026-09-12T13:31:08.134010,2026-09-12T13:43:08.080962,2026-09-12T13:44:46.327550,lunch,app,4,false,
ORD-01829,2026-09-12T14:16:48,2026-09-12T14:17:00,2026-09-12T14:23:45.747892,2026-09-12T14:24:03.747892,lunch,counter,4,false,
ORD-01830,2026-09-12T13:13:12,2026-09-12T13:13:56.366082,2026-09-12T13:22:16.974043,2026-09-12T13:25:07.616712,lunch,app,4,false,
ORD-01831,2026-09-12T13:49:22,2026-09-12T13:50:38.415193,2026-09-12T13:55:05.901331,2026-09-12T13:56:41.706540,lunch,counter,3,false,
ORD-01832,2026-09-12T14:08:04,2026-09-12T14:09:06.530645,2026-09-12T14:16:34.020090,2026-09-12T14:17:14.517237,lunch,app,4,false,
ORD-01833,2026-09-12T13:12:06,2026-09-12T13:13:07.237273,2026-09-12T13:24:40.154963,2026-09-12T13:26:56.487535,lunch,app,3,false,
ORD-01834,2026-09-12T12:48:53,2026-09-12T12:50:22.036432,2026-09-12T12:57:01.711348,2026-09-12T12:58:52.594483,lunch,counter,4,false,
ORD-01835,2026-09-12T13:07:13,2026-09-12T13:08:07.926508,2026-09-12T13:20:49.659086,2026-09-12T13:23:30.987536,lunch,app,2,false,
ORD-01836,2026-09-12T19:04:55,2026-09-12T19:05:23.289660,2026-09-12T19:16:17.569877,2026-09-12T19:17:04.803806,dinner,counter,4,false,
ORD-01837,2026-09-12T20:46:48,2026-09-12T20:47:36.488885,2026-09-12T20:58:34.007373,2026-09-12T21:01:11.118277,dinner,app,2,false,
ORD-01838,2026-09-12T19:50:21,2026-09-12T19:51:49.333652,2026-09-12T20:10:04.303519,2026-09-12T20:11:56.629442,dinner,app,2,false,
ORD-01839,2026-09-12T21:23:33,2026-09-12T21:24:15.589686,2026-09-12T21:29:54.361001,2026-09-12T21:31:07.618840,dinner,counter,3,false,
ORD-01840,2026-09-12T19:09:51,2026-09-12T19:11:13.906163,2026-09-12T19:13:13.906163,2026-09-12T19:14:15.088930,dinner,counter,4,false,
ORD-01841,2026-09-12T20:31:45,2026-09-12T20:32:15.683195,2026-09-12T20:38:40.050942,2026-09-12T20:39:33.789990,dinner,app,1,false,
ORD-01842,2026-09-12T20:00:12,2026-09-12T20:01:36.236434,2026-09-12T20:04:35.427247,2026-09-12T20:05:36.880930,dinner,counter,1,false,
ORD-01843,2026-09-12T19:07:12,2026-09-12T19:07:40.819321,2026-09-12T19:13:33.222835,2026-09-12T19:15:13.631311,dinner,counter,2,false,
ORD-01844,2026-09-12T21:22:06,2026-09-12T21:22:48.249488,2026-09-12T21:32:16.678905,2026-09-12T21:33:17.896726,dinner,counter,1,false,
ORD-01845,2026-09-12T20:03:03,2026-09-12T20:05:02.444971,2026-09-12T20:13:26.974687,2026-09-12T20:15:40.019301,dinner,app,2,false,
ORD-01846,2026-09-12T20:00:25,2026-09-12T20:02:35.701689,2026-09-12T20:10:51.553045,2026-09-12T20:14:44.563536,dinner,app,3,false,
ORD-01847,2026-09-12T20:31:15,2026-09-12T20:31:59.949381,2026-09-12T20:36:05.014209,2026-09-12T20:36:23.014209,dinner,counter,3,false,
ORD-01848,2026-09-12T19:54:26,2026-09-12T19:55:55.020870,2026-09-12T20:09:21.123581,,dinner,app,2,true,
ORD-01849,2026-09-12T20:39:12,2026-09-12T20:39:57.550659,2026-09-12T20:48:17.886879,2026-09-12T20:48:35.886879,dinner,counter,2,false,
